Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,hybrid_neg,hybrid_neu,hybrid_pos,hybrid_compound,hybrid_sentiment,confidence,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
465,0.0,0.838,0.162,0.7823,0.0043164343,0.0119086,0.98377496,0.003021504,0.259736,0.73724246,0.920311,Positive,0.73724246,B000G6RYNE,A56JFSLUCHI4J,"Chi ""Who loves to find bargains and lives a g...",0,0,5,1237334400,Highly addicitive chips,"I have to admit that those chips are so good that they are highly addictive. I can't stop eating them!!! It's crunchy and seasoned at the right amount of flavor and salt. Just perfect!!! Believe me, some chips are so salty, I can't finish a small bag. But this one... I just keep on eating!"
466,0.0,0.772,0.228,0.9606,0.0016010238,0.006990754,0.99140817,0.0011207167,0.23649353,0.7623857,0.981045,Positive,0.7623857,B000G6RYNE,A1DW1FK1H3F2TM,EuReka,0,0,5,1231977600,These are AWESOME!,These are some of the best chips that I have ever had... They sure beat anything else out there and are even cooked in a way that is better for you than most other name brands. They are tangy and crisp and satisfy any craving at the time! These will be the only chips that I buy from now on and I thank amazon for letting me buy them online in bulk and save some money at the same time!
467,0.009,0.845,0.147,0.9874,0.006954101,0.11868075,0.8743652,0.0075678704,0.33657655,0.65615565,0.9034078,Positive,0.65615565,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"One bite and you'll become a ""chippoisseur""","I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
468,0.008,0.818,0.174,0.9926,0.004944499,0.10956265,0.8854928,0.005861149,0.32209384,0.672045,0.9141637,Positive,0.672045,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"Crunchy, salty, sweet...finally, a Superbowl snack that scooores!","These Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing.<br /><br />These chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend these other Kettle Chips flavors: <a href=""http://www.amazon.com/gp/product/B000G6MBUA"">Kettle Chips Sea Salt & Vinegar</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
469,0.049,0.951,0.0,-0.3595,0.007455876,0.049894556,0.94264954,0.019919112,0.32022616,0.65985465,0.5467856,Positive,0.65985465,B000G6RYNE,AU3VZDTQH0J4M,C. Charles,0,0,5,1231545600,These chips make me weak at the knees,These chips remind me of a long obsolete brand of chips we could get in middle school. They are by far the tastiest chips I've had and it's impossible to walk past the aisle without picking up the trademark blue bag and then putting the bag clip on the bag!
470,0.0,0.957,0.043,0.25,0.0024990672,0.025668927,0.971832,0.0017493471,0.30506822,0.69318235,0.753533,Positive,0.69318235,B000G6RYNE,A3B0HXAUWCLSZO,MisterStorm,0,0,5,1221436800,By far my favorite chips,"These are by far my favorite chips, they are extremely crunchy (similar to other Kettle style chips), but it's the extreme Vinegar flavor that differentiates these from lesser fried potato snacks.  I've tried several other brands of Salt and Vinegar and none of them come close."
471,0.051,0.676,0.273,0.9749,0.03436215,0.1448882,0.82074964,0.039353505,0.30422175,0.65642476,0.8429413,Positive,0.65642476,B000G6RYNE,A17UR3NRLARXCH,"W. Muckelroy ""Chawk68""",0,0,4,1221091200,"Good chips, more cheese","They are good but need more cheese and wish they were krinkle cut. I much prefer the salt & pepper just for the krinkle cut - they have a better texture. All around this brand is much better than Frito-Lay and a good price on Amazon when you get free shipping. These are similar to Tim's or Zack's chips in that they are very crispy.<br /><br />On a side note, these are the hardest bags to open by hand. I have to use a knife or scissors everytime."
472,0.0,0.565,0.435,0.9649,0.013430184,0.10987388,0.87669593,0.009401129,0.24641171,0.7441872,0.89375603,Positive,0.7441872,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1219795200,Pretty good tasting chip,It took a while to get used to these chips but they are pretty good and more healthy for you. They sure were eaten all up by my family and friends.
473,0.0,0.686,0.314,0.7506,0.0033767207,0.02337385,0.97324944,0.0023637044,0.2221617,0.7754746,0.9040909,Positive,0.7754746,B000G6RYNE,A339FKUBFG0VLX,the Poodle,0,0,4,1217376000,Yummy chips,"These are delicious.  The 2 oz bags are a bit big for school lunches, definitely more than a serving."
474,0.013,0.75,0.237,0.9828,0.0176033,0.0728126,0.90958405,0.01622231,0.27596882,0.7078088,0.9192264,Positive,0.7078088,B000G6RYNE,A3MLESXA2VGWJC,CV,0,0,4,1217376000,Best sour cream & onion chip I've had,"I recently tried this flavor/brand and was surprised at how delicious these chips are.  The best thing was that there were a lot of ""brown"" chips in the bsg (my favorite), so I bought some more through amazon and shared with family and friends.  I am a little disappointed that there are not, so far, very many brown chips in these bags, but the flavor is still very good.  I like them better than the yogurt and green onion flavor because they do not seem to be as salty, and the onion flavor is better.  If you haven't eaten Kettle chips before, I recommend that you try a bag before buying bulk.  They are thicker and crunchier than Lays but just as fresh out of the bag."
475,0.0,0.585,0.415,0.9095,0.0014492891,0.007523307,0.9910274,0.0010145024,0.18076631,0.8182192,0.9655547,Positive,0.8182192,B000G6RYNE,A3UCO7B9HP42BG,Denise Graner,0,0,5,1217203200,Great chips,"We are always pleased with Amazon's packaging. Chips are never crushed or broken, always fresh. We really liked this brand/flavor of chips. Very tasty!"
476,0.066,0.614,0.32,0.9684,0.0035778831,0.011040158,0.98538196,0.022304518,0.19192812,0.7857674,0.97778285,Positive,0.7857674,B000G6RYNE,A1DOBB5XZ1KMZ5,"A. M. L. Hentz ""AnneMarie""",0,0,5,1217030400,Fabulous!,"These chips are some of the best I've tasted. They are not filled with chemicals. You taste the tangy vinegar as well as the potato. Not greasy. Perfectly crispy. If you don't like salt and vinegar tanginess, don't even bother to try. These definitely have zip. I love them. My children and their friends love them. Even my 4 year old loves them!"
477,0.034,0.728,0.238,0.8555,0.0015812085,0.013900239,0.9845185,0.0113068465,0.22813016,0.76056296,0.9447062,Positive,0.76056296,B000G6RYNE,A3I96LKK3S15D0,"R. Wheeler ""Pryd""",0,0,5,1215993600,Box-o-Chips,"These chips were a great deal.  Kettle was having a special deal for the case of chips.  They are hard to find in Vegas and are my favorite flavor. Shipping was very fast, sooner than expected."
478,0.0,0.823,0.177,0.6239,0.021452874,0.07885055,0.8996966,0.015017011,0.30209538,0.6828876,0.80194056,Positive,0.6828876,B000G6RYNE,A2LS9RBSI8SDZF,Ashish Shah,0,0,5,1215475200,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover
479,0.245,0.652,0.103,-0.3855,0.1873236,0.50657755,0.30609885,0.20462653,0.5502043,0.2451692,-0.0325073,Neutral,0.5502043,B000G6RYNE,A324FVIOYCWNSB,"Eric BVD ""Eric""",0,0,4,1215302400,An addictive potato chip,Eat at your own risk.  Once I would open a bag I could not stop.  Good and salty.
480,0.0,0.435,0.565,0.9935,0.0023286159,0.013533923,0.98413754,0.001630031,0.13997374,0.85839623,0.98531616,Positive,0.85839623,B000G6RYNE,A1RRHET1QIP1YK,Daniel Hill,0,0,5,1215302400,Great Chip!,"I don't eat many chips, but these I love. Great buy and arrived quick and packed great. Expiration date is a ways away, so I have awhile to enjoy them Great natural potato flavor. I love brown russet, hardy flavor and these fit that description to a tee."
481,0.022,0.728,0.249,0.9451,0.021744207,0.065837406,0.9124184,0.021820944,0.2644862,0.7133929,0.907002,Positive,0.7133929,B000G6RYNE,A12OF4IM7A8YS,"Norman Tang ""Amazon Norman""",0,0,5,1215216000,"Excellent balance of taste, crunchiness, and moisture",I simply fell in love with these chips and refused to share them with my friends.  :))  My experience with a lot of cheese-favored chips has been too salty and a little over the greasy side.  But these NY Cheddar from Kettle really changed my mind.  Thanks to Amazon for great discounts and I don't have to buy them from the store anymore.
482,0.0,0.605,0.395,0.9079,0.0013218182,0.00969551,0.9889826,0.00092527276,0.18828686,0.8107878,0.9637325,Positive,0.8107878,B000G6RYNE,AUHS7PQNAHNDI,"C. Graube ""pup friend""",0,0,5,1215216000,Yum,Bought this box of chips as a Father's Day gift because Dad loves them.  They are very yummy and more substantial than regular chips.
483,0.0,0.862,0.138,0.3384,0.0016637421,0.012073511,0.9862627,0.0011646195,0.26705146,0.73178387,0.7907392,Positive,0.73178387,B000G6RYNE,A26ONAQEIUEMV4,"Dolores Swan ""Swannie""",0,0,5,1215129600,Very good chips at a great price.,"These chips are quite tasty and the price is right.  Packaged very well, would buy again."
484,0.088,0.767,0.145,0.4516,0.8551749,0.125341,0.019484079,0.6250224,0.3178387,0.057138853,-0.44950354,Negative,0.6250224,B000G6RYNE,AOHRHPJP38LLT,"S. Samoranos ""Inspired cook""",0,0,2,1214784000,70% of the chips in the bag are over cooked,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different.<br />Will never buy these chips from here again.
485,0.0,0.761,0.239,0.8547,0.08030057,0.22237752,0.6973219,0.0562104,0.38396427,0.5598253,0.6883249,Positive,0.5598253,B000G6RYNE,A1AXXMJQ3NDIFK,Barbara A. Puckett,0,0,5,1214697600,Great chips!,For some reason Amazon would not ship these to Alaska!..so I sent them to my grandchildren who got to enjoy them.  They are very good chips! Amazon should rethink the shipping to Alaska thing.  I would order groceries online.
486,0.0,0.818,0.182,0.9224,0.009655739,0.10773233,0.8826119,0.0067590172,0.32081264,0.6724283,0.88778925,Positive,0.6724283,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Not bad but a little hard to get used to,"My husband likes these a lot. They are a bit different to get used to as they are less greasy and salty in taste than the usual chips you buy. They are more browner than I would like to see and the chips are pretty sturdy in texture. Not bad, though. Just takes getting used to eating chips better for your health. They do have about 1/2 the calories in fat, however."
487,0.0,0.909,0.091,0.296,0.1617848,0.5413799,0.2968352,0.113249354,0.6516659,0.23508465,0.1833353,Neutral,0.6516659,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Firm quality chip,"Just got this order and it is ok. A bit light on the cheddar flavoring and herb taste eludes me, if it is there."
